date,SP500,ft3,ft6,ft9,ft100
2016-04-19,0.6548036130940856,0.5953809648156334,0.5676610816912122,0.5013312178946622,0.6293711071213657
2016-04-20,0.6588377832465229,0.5987069425477343,0.5700863086327126,0.5030224819260567,0.6382847817772397
2016-04-21,0.6313045719561375,0.60205545192835,0.57249928693232,0.5047213021709587,0.6438456818151758
2016-04-22,0.6315567075906646,0.6054263187569395,0.574899444281201,0.5064283909957881,0.6455866280190532
2016-04-25,0.6220007670420787,0.6088193658018145,0.5772862208972167,0.508144479594939,0.6433328789362383
2016-04-26,0.6318592703520972,0.6122344128086179,0.5796590698480154,0.5098703169463434,0.637219305665159
2016-04-27,0.6405579497432909,0.6156712765091144,0.5820174573690788,0.511606668740795,0.6276783697469616
2016-04-28,0.5917949180257038,0.6191297706302967,0.584360863176563,0.513354316286168,0.6154002959203775
2016-04-29,0.5652954628368815,0.6226097059038104,0.5866887807747884,0.5151140553876742,0.6012697014302906
2016-05-02,0.6059649406861398,0.6261108900756852,0.5890007177581931,0.516886695205341,0.5862853574611314
2016-05-03,0.5604292450905032,0.6296331279163873,0.5912961961076152,0.5186730570899254,0.5714714508670026
2016-05-04,0.5295426298609045,0.6331762212311801,0.5935747524807384,0.520473973398504,0.5577894982467625
2016-05-05,0.5283071652517211,0.6367399688707972,0.5958359384965506,0.5222902862909987,0.5460598518696312
2016-05-06,0.54472119505945,0.64032416674243,0.5980793210136567,0.524122846508941,0.5369005510335042
2016-05-09,0.5486292973946242,0.6439286078210233,0.6003044824023169,0.5259725121377856,0.5306892454617115
2016-05-10,0.6134281554681491,0.6475530821608819,0.6025110208100345,0.5278401473541122,0.5275512770249681
2016-05-11,0.5631775235068515,0.6511973769075892,0.6046985504205766,0.5297266211590871,0.5273740505354156
2016-05-12,0.562295048786006,0.6548612763102316,0.6068667017062657,0.5316328060995482,0.5298448887943301
2016-05-13,0.5181713127437216,0.6585445617339348,0.6090151216734162,0.5335595769781446,0.5345069857615128
2016-05-16,0.5687245074664524,0.6622470116727,0.6111434741007642,0.5355078095539149,0.5408261396749715
2016-05-17,0.519684126550886,0.6659684017625602,0.6132514397707743,0.5374783792347748,0.5482598866907232
2016-05-18,0.520743096215901,0.6697085047950232,0.6153387166936706,0.5394721597633363,0.5563205869521469
2016-05-19,0.5016060015552759,0.6734670907308401,0.6174050203240827,0.5414900218975454,0.5646249461216895
2016-05-20,0.5325682574752332,0.6772439267140605,0.6194500837701638,0.543532832087603,0.5729242770316131
2016-05-23,0.5217768523174627,0.6810387770864008,0.621473657995065,0.5456014511506534,0.5811123041422974
2016-05-24,0.5924252571120222,0.6848514034019104,0.6234755120106473,0.5476967329447521,0.5892101930084048
2016-05-25,0.6289344969915804,0.6886815644419368,0.6254554330633043,0.5498195230435954,0.5973314058441325
2016-05-26,0.6278251001996601,0.6925290162303988,0.6274132268117906,0.5519706574135446,0.6056315928321947
2016-05-27,0.6504164530533094,0.6963935120493457,0.6293487174969341,0.5541509610944396,0.6142507106233901
2016-05-30,0.6464453168095043,0.7002748024548274,0.6312617481031361,0.5563612468857325,0.6232556689433271
2016-05-31,0.6451216047282357,0.7041726352930499,0.6331521805115371,0.5586023140394512,0.6325918983267179
2016-06-01,0.6510972192665332,0.7080867557168303,0.6350198956447592,0.5608749469615137,0.6420512805867846
2016-06-02,0.666048862394005,0.7120169062023499,0.636864793603126,0.5631799139229187,0.6512619860918251
2016-06-03,0.650592947997479,0.7159628265661923,0.6386867937922491,0.5655179657823104,0.6597031294695319
2016-06-06,0.6765124912268885,0.7199242539826779,0.640485835041911,0.5678898347214333,0.6667440898316285
2016-06-07,0.6833705804860326,0.7239009230014892,0.6422618757161324,0.5702962329949862,0.6717052013785614
2016-06-08,0.7009948613394928,0.7278925655655766,0.644014893814359,0.5727378516963473,0.6739336790282688
2016-06-09,0.6918171242426981,0.7318989110293666,0.6457448870636743,0.5752153595406886,0.6728864470310443
2016-06-10,0.6428775975809427,0.7359196861772399,0.647451873001958,0.5777294016669073,0.6682102628158924
2016-06-13,0.5999893261478423,0.7399546152423038,0.6491358890519225,0.5802805984598769,0.6598093475050394
2016-06-14,0.5905594534165205,0.7440034199254467,0.6507969925859577,0.5828695443944337,0.6478916981415537
2016-06-15,0.5809278721775758,0.7480658194146705,0.6524352609817039,0.5854968069025424,0.6329872819959252
2016-06-16,0.5972914748583994,0.7521415304047053,0.6540507916683058,0.5881629252650411,0.6159341928977408
2016-06-17,0.5802218924008987,0.7562302671169011,0.6556437021632715,0.5908684095293706,0.5978322732100947
2016-06-20,0.6105538092345377,0.7603317413194002,0.6572141300998998,0.5936137394546518,0.5799672941684558
2016-06-21,0.6247994725853325,0.7644456623475795,0.6587622332452008,0.5963993634854552,0.5637121372837265
2016-06-22,0.6161007931941387,0.7685717371247691,0.6602881895082784,0.5992256977555979,0.5504141460262157
2016-06-23,0.6863709945369081,0.7727096701832437,0.6617921969391304,0.6020931251232673,0.5412796003093314
2016-06-24,0.4949748343672072,0.7768591636854835,0.663274473717811,0.6050019942387395,0.5372668886538395
2016-06-27,0.4020124259169782,0.7810199174456983,0.6647352581339345,0.6079526186459343,0.5389993247795881
2016-06-28,0.491646643991446,0.7851916289516282,0.6661748085564818,0.6109452759190399,0.5467067270618814
2016-06-29,0.5790872820455262,0.7893739933866011,0.6675934033938822,0.6139802068353738,0.560202036790214
2016-06-30,0.6499121817842552,0.7935667036518553,0.6689913410443455,0.6170576145856418,0.5788956963449947
2016-07-01,0.6602245292364225,0.7977694503891244,0.6703689398364255,0.6201776640227122,0.601846625803778
2016-07-04,0.6329938807074709,0.8019819220034818,0.6717265379597945,0.6233404809499887,0.6278448504007612
2016-07-05,0.6239169978644871,0.8062038046864382,0.6730644933862275,0.6265461514504314,0.6555175579916018
2016-07-06,0.6521057618046427,0.8104347824392999,0.6743831837807732,0.6297947212572339,0.6834479663813846
2016-07-07,0.6474916796927928,0.8146745370967783,0.6756830064031272,0.633086195167128,0.7102951199766684
2016-07-08,0.7281750827415402,0.8189227483508505,0.6769643779991862,0.6364205364972546,0.7349027520899304
2016-07-11,0.7464801298082242,0.823179093774866,0.6782277346828055,0.639797666586474,0.7563866391822031
2016-07-12,0.7842500478604191,0.8274432488479091,0.6794735318077618,0.6432174643419855,0.774192289892946
2016-07-13,0.7849812412005482,0.8317148869793982,0.680702243829935,0.6466797658320468,0.788118082559395
2016-07-14,0.8135229950290431,0.8359936795339307,0.6819143641597266,0.6501843639255562,0.7983027228032726
2016-07-15,0.8084550687750431,0.8402792958563735,0.6831104050047362,0.6537310079792134,0.8051797172026212
2016-07-18,0.8214400539532012,0.8445714032971812,0.6842908972027236,0.6573194035729333,0.8094050242795754
2016-07-19,0.8135986357194018,0.8488696672379666,0.685456390044888,0.6609492122941268,0.8117667673463582
2016-07-20,0.8368959683497271,0.8531737511172887,0.6866074510894862,0.6646200515714231,0.8130875790621754
2016-07-21,0.8171033210393315,0.8574833164566859,0.687744665965855,0.6683314945583615,0.814130618792901
2016-07-22,0.8419638946037271,0.861798022886932,0.6888686381688511,0.6720830700675255,0.8155195245790894
2016-07-25,0.8254490105421861,0.8661175281745219,0.6899799888437733,0.6758742625555457,0.8176806383321564
2016-07-26,0.827213959983877,0.8704414882483826,0.6910793565618154,0.6797045121593399,0.8208130124515362
2016-07-27,0.8206584334861665,0.8747695572268066,0.6921673970861048,0.6835732147839135,0.8248883070498128
2016-07-28,0.8294327535677178,0.8791013874446055,0.6932447831283812,0.6874797222419945,0.8296791203174534
2016-07-29,0.8383583550299855,0.8834366294804826,0.69431220409639,0.69142334244571,0.8348109766362338
2016-08-01,0.8313994115170316,0.88777493218462,0.695370365832048,0.6954033396504733,0.839830511263575
2016-08-02,0.7965794803888067,0.8921159427064811,0.6964199903404634,0.6994189347511847,0.8442806427700765
2016-08-03,0.8136238492828539,0.8964593065228185,0.6974618155098755,0.7034693056308076,0.8477729083177366
2016-08-04,0.8147836732016798,0.9008046674658979,0.6984965948226074,0.7075535875613111,0.8500477111620414
2016-08-05,0.8617313283506695,0.9051516677519229,0.6995250970571064,0.7116708736569296,0.8510149126156505
2016-08-08,0.8567390427870282,0.9094999480096593,0.7005481059811649,0.7158202153796211,0.8507697799920058
2016-08-09,0.8588821956805103,0.9138491473092717,0.7015664200364169,0.7200006230965731,0.84958246094355
2016-08-10,0.8431237185225517,0.9181989031913445,0.7025808520142007,0.7242110666895171,0.8478625094707329
2016-08-11,0.8690936888788678,0.9225488516961063,0.703592228722896,0.7284504762155793,0.8461031347985771
2016-08-12,0.8647065288380927,0.9268986273928478,0.7046013906468359,0.7327177426193517,0.8448124030983514
2016-08-15,0.88008680254426,0.9312478634095255,0.7056091915969034,0.7370117184957652,0.8444402868776391
2016-08-16,0.8498305264009797,0.9355961914625526,0.7066164983529252,0.7413312189033454,0.8453110285568832
2016-08-17,0.8600924467262415,0.9399432418867807,0.7076241902979821,0.7456750222273428,0.8475696950626734
2016-08-18,0.8721949571835541,0.9442886436656549,0.7086331590447513,0.7500418710921818,0.8511501198446755
2016-08-19,0.8642526846959429,0.9486320244615589,0.7096443080540119,0.7544304733226257,0.8557688585556484
2016-08-22,0.8611514163912566,0.952973010646323,0.7106585522454321,0.7588395029529817,0.8609466321194225
2016-08-23,0.8718923944221216,0.9573112273319194,0.7116768176007817,0.7632676012836467,0.8660553733414103
2016-08-24,0.8429976507052888,0.9616462984013181,0.712700040759696,0.7677133779842026,0.8703858330087049
2016-08-25,0.8355092223598263,0.965977846539518,0.7137291686081314,0.7721754122422526,0.873228118391245
2016-08-26,0.826860970095539,0.9703054932647386,0.7147651578596647,0.776652253957109,0.8739558433196829
2016-08-29,0.8554531510509393,0.9746288589597749,0.7158089746297664,0.7811424249774104,0.8721039719395608
2016-08-30,0.8447121730200743,0.9789475629035158,0.7168615940032135,0.7856444203816841,0.8674310156922213
2016-08-31,0.8316767607150108,0.9832612233026137,0.717923999594786,0.7901567098008218,0.8599579339812539
2016-09-01,0.8314498386439371,0.9875694573233073,0.7189971831034,0.7946777387813838,0.8499787002981033
2016-09-02,0.8544446085128298,0.9918718811234055,0.7200821438598578,0.7992059301886103,0.8380407248069202
2016-09-05,0.8667362206960374,0.9961681098844029,0.7211798883683448,0.8037396856479488,0.8248967950570976
2016-09-06,0.8708334247571066,1.0004577578437552,0.7222914298418717,0.808277387023871,0.8114335023814827
2016-09-07,0.8700265907266187,1.0047404383272849,0.7234177877318153,0.8128173979347187,0.7985838744494528
2016-09-08,0.857772798888591,1.0090157637817352,0.7245599872517281,0.8173580653022425,0.7872338098942598
2016-09-09,0.7229054479799185,1.0132833458074515,0.7257190588956056,0.821897720934482,0.7781326863978006
2016-09-12,0.8016474066428055,1.0175427951912033,0.726896037950776,0.8264346831405741,0.7718180948082366
2016-09-13,0.7209135764671526,1.021793721939129,0.7280919640056057,0.8309672583760437,0.768563083976762
2016-09-14,0.7177618810355609,1.0260357353098102,0.7293078804521874,0.8354937429170795,0.7683517635579562
2016-09-15,0.771945828895486,1.0302684438474712,0.7305448339842279,0.8400124245622811,0.7708858979887472
2016-09-16,0.7515228424987709,1.0344914554152984,0.7318038740902948,0.8445215843602916,0.7756216064343432
2016-09-19,0.75142198824496,1.0387043772288724,0.7330860525426272,0.8490194983617194,0.78183186858211
2016-09-20,0.7530356563059358,1.0429068158897217,0.7343924228817128,0.8535044393937052,0.7886876207392123
2016-09-21,0.8119345405315206,1.0470983774189808,0.7357240398968163,0.8579746788554647,0.7953481484914751
2016-09-22,0.8473848107460639,1.05127866729116,0.7370819591026672,0.8624284885330885,0.8010504813085949
2016-09-23,0.8158930699936002,1.0554472904680208,0.7384672362125069,0.8668641424318714,0.8051876854122624
2016-09-26,0.7690210555349681,1.0596038514325483,0.7398809266076944,0.8712799186243898,0.8073673095560235
2016-09-27,0.8038914137900984,1.0637479542230261,0.7413240848040921,0.8756741011125421,0.8074436038046281
2016-09-28,0.8327357303800258,1.0678792024672035,0.7427977639154234,0.8800449817017206,0.8055202266265356
2016-09-29,0.7817034779516936,1.0719971994165594,0.7443030151138239,0.8843908618852638,0.8019236187880279
2016-09-30,0.8249195257096786,1.0761015479806466,0.7458408870877951,0.8887100547373241,0.7971506496260075
2016-10-03,0.8070935363485956,1.08019185076153,0.7474124254977768,0.8930008868122563,0.7917971332147462
2016-10-04,0.7800898098907179,1.084267710088303,0.7490186724295532,0.8972617000486026,0.7864760211272521
2016-10-05,0.8033871425210443,1.088328728051679,0.7506606658457136,0.901490853675759,0.7817352491688454
2016-10-06,0.8060093531201284,1.0923745065386699,0.7523394390353861,0.905686726121365,0.777985213300064
2016-10-07,0.7882842180128562,1.0964046472673221,0.7540560200624613,0.9098477169174526,0.7754446774202567
2016-10-10,0.8132960729579681,1.1004187518215343,0.755811431212538,0.9139722486033872,0.7741117113673956
2016-10-11,0.745395946579757,1.1044164216859338,0.7576066884388093,0.9180587686236109,0.7737632797178113
2016-10-12,0.7515732696256763,1.1083972582808164,0.7594428008071092,0.9221057512181905,0.7739836984211345
2016-10-13,0.7348566770565148,1.1123608629971489,0.7613207699403651,0.9261116993041824,0.774218743408565
2016-10-14,0.735940860284982,1.1163068372316187,0.7632415894626573,0.9300751463457818,0.7738491321147166
2016-10-17,0.7196024711676106,1.120234782421749,0.7652062444431382,0.9339946582112808,0.7722747607739782
2016-10-18,0.7526322392906913,1.1241443000810523,0.7672157108400285,0.9378688350147953,0.7689997381893375
2016-10-19,0.7644574005500234,1.1280349918342296,0.7692709549449175,0.941696312940764,0.7637080656014763
2016-10-20,0.7570193993314676,1.1319064594524209,0.7713729328276149,0.9454757660492178,0.7563207944008009
2016-10-21,0.7565655551893176,1.1357583048884858,0.7735225897817682,0.9492059080598029,0.7470275357524336
2016-10-24,0.7822077492207479,1.1395901303123228,0.7757208597714867,0.9528854941125703,0.7362880643434477
2016-10-25,0.7616082678798644,1.1434015381462213,0.7779686648792045,0.9565133225035528,0.7248031241493537
2016-10-26,0.7522036087119947,1.147192131100242,0.7802669147550156,0.960088236393132,0.7134570234328642
2016-10-27,0.7360921416656981,1.1509615122076233,0.7826165060677146,0.9636091254852538,0.7032378038968304
2016-10-28,0.7193755490965356,1.1547092848602059,0.7850183219577719,0.96707492767553,0.6951433237670074
2016-10-31,0.7187199964467651,1.158435052843881,0.787473231492482,0.9704846306662919,0.69008322033895
2016-11-01,0.6823368243844697,1.1621384203740537,0.7899820891235246,0.9738372735467016,0.688787234998589
2016-11-02,0.6475925339466035,1.1658189921311097,0.7925457341471542,0.9771319483359966,0.6917297402410603
2016-11-03,0.6241943470624662,1.1694763732959037,0.7951649901672717,0.9803678014880267,0.6990785823691451
2016-11-04,0.6154200269809149,1.1731101695852406,0.7978406645615961,0.9835440353552165,0.7106737449244404
2016-11-07,0.7322596800208827,1.176719987287367,0.8005735479511766,0.9866599096101423,0.7260381430249898
2016-11-08,0.7525313850368804,1.1803054332974512,0.8033644136734761,0.989714742622929,0.7444194363722678
2016-11-09,0.8122875304198597,1.1838661151530694,0.8062140172592542,0.9927079127927059,0.7648584782671455
2016-11-10,0.8229276541969128,1.1874016410696746,0.809123095913487,0.9956388598313924,0.7862772567134646
2016-11-11,0.815287944470734,1.1909116199760548,0.8120923680005461,0.9985070859981147,0.8075772265100798
2016-11-14,0.8146576053844157,1.1943956615497777,0.8151225325338718,1.0013121572825936,0.8277379786653979
2016-11-15,0.8554783646143915,1.197853376252616,0.818214268670367,1.0040537045358868,0.8459063308381776
2016-11-16,0.8467796852231988,1.2012843753659452,0.8213682352097373,1.0067314245468897,0.8614671126471367
2016-11-17,0.8724470928180812,1.204688271026125,0.8245850700990058,1.0093450810630646,0.8740890097410956
2016-11-18,0.8592856126957548,1.2080646762598413,0.8278653899424255,1.011894505753892,0.8837415717576462
2016-11-21,0.9003332939968044,1.2114132050194188,0.8312097895170137,1.0143795991155844,0.890682567420467
2016-11-22,0.9123349502003062,1.2147334722181014,0.8346188412939293,1.016800331315664,0.8954179421753307
2016-11-23,0.916822964494892,1.2180250937652897,0.8380930949659153,1.019156742976035,0.8986393678526354
2016-11-24,0.9277026171247468,1.2212876866017308,0.8416330769810226,1.0214489458932352,0.9011464855776377
2016-11-25,0.9385822697546016,1.2245208687346696,0.845239290082832,1.0236771236946076,0.9037622265463158
2016-11-28,0.909258895459072,1.2277242592729434,0.8489122128573957,1.0258415324291925,0.9072499433098973
2016-11-29,0.9166716831141758,1.2308974784620295,0.8526522992871015,1.0279425010921641,0.9122404974249709
2016-11-30,0.9019217484943268,1.2340401477190261,0.8564599783116792,1.029980432081725,0.9191760318925787
2016-12-01,0.8824316639453638,1.2371518896675853,0.8603356533965547,1.0319558015874146,0.9282751007176243
2016-12-02,0.8846252439657514,1.2402323281727743,0.8642797021087606,1.0338691599088354,0.9395213876404763
2016-12-05,0.91679775093144,1.2432810883758678,0.8682924757006023,1.035721131703875,0.9526757069578673
2016-12-06,0.9357583506478956,1.246297796729076,0.8723742987012951,1.0375124161655627,0.9673086235874451
2016-12-07,1.0091802474222555,1.2492820810301963,0.8765254685167531,1.0392437871267404,0.9828491040426792
2016-12-08,1.0213836121333788,1.252233570457185,0.8807462550377456,1.0409160930918206,0.9986432996282644
2016-12-09,1.0550185057793258,1.255151895602651,0.885036900256604,1.0425302571949406,1.014016972493839
2016-12-12,1.0485386199719728,1.2580366885082674,0.8893976178926775,1.0440872770839056,1.0283352205081748
2016-12-13,1.0857538396282072,1.2608875826990888,0.8938285930267202,1.0455882247293615,1.041053969226661
2016-12-14,1.0392600286213671,1.2637042132177831,0.8983299817444039,1.0470342461587299,1.0517590371669183
2016-12-15,1.0613218966425093,1.2664862166587705,0.9029019107891341,1.048426561114479,1.0601902515170736
2016-12-16,1.0513373255152267,1.269233231202258,0.9075444772243512,1.0497664626363843,1.066249877487845
2016-12-19,1.0625825748151458,1.2719448966481792,0.9122577481054945,1.051055316567501,1.0699963107435713
2016-12-20,1.0833333375367458,1.2746208544500286,0.917041760161805,1.0522945609836531,1.0716253824686597
2016-12-21,1.0692641691301197,1.2772607477485831,0.921896519488129,1.0534857055462752,1.0714426042498055
2016-12-22,1.0586240453530664,1.2798642214055223,0.926822001246904,1.0546303307785623,1.0698301621512205
2016-12-23,1.0657594838101898,1.2824309220369237,0.9318181493804781,1.0557300872649202,1.0672124514651378
2016-12-26,1.075384761658271,1.2849604980466496,0.9368848763339295,1.0567866947737952,1.064023484994379
2016-12-27,1.0785931876076316,1.287452599659605,0.9420220627885384,1.057801941304024,1.0606787194297385
2016-12-28,1.0307882713012486,1.289906878954879,0.947229557406077,1.05877768205494,1.057552870738151
2016-12-29,1.0291241761133685,1.2923229898987527,0.9525071765840449,1.0597158383205008,1.054964286175403
2016-12-30,1.0028264294321667,1.2947005883775782,0.9578547042220145,1.0606183963078266,1.0531655524181913
2017-01-02,1.038755757352312,1.2970393322305243,0.9632718914992234,1.0614874058805748,1.052339360754946
2017-01-03,1.0507321999923604,1.2993388812821876,0.9687584566635488,1.0623249792276626,1.0525982908104174
2017-01-04,1.0833081239732925,1.3015988973750554,0.9743140848319941,1.063133289457916,1.0539871311845872
2017-01-05,1.0788957503690642,1.3038190444018314,0.979938427802827,1.0639145691213083,1.05648659409081
2017-01-06,1.0990161740043456,1.3059989883376157,0.9856311038794882,1.064671108657511,1.0600177230692747
2017-01-09,1.078643614734537,1.3081383972719267,0.9913916977063949,1.0654052547725539,1.064446829784193
2017-01-10,1.078643614734537,1.3102369414405788,0.9972197601167527,1.066119408744472,1.0695913077694803
2017-01-11,1.0948307224711922,1.3122942932573969,1.003114807992492,1.0668160246588763,1.0752270456208732
2017-01-12,1.082526503506258,1.3143101273457753,1.0090763241364369,1.0674976075754636,1.0810983133486942
2017-01-13,1.0931162001564054,1.3162841205700715,1.0151037571568093,1.068166711626556,1.0869308771814516
2017-01-16,1.0803518336584592,1.3182159520668373,1.0211965213641716,1.06882593804881,1.0924487117172677
2017-01-17,1.0760970448258105,1.320105303275874,1.0273539966808931,1.0694779331493292,1.0973940741915387
2017-01-18,1.0861824702069038,1.3219518579711258,1.033575528563245,1.0701253862074729,1.1015499758285565
2017-01-19,1.0655073481756627,1.3237553022913888,1.0398604279362025,1.070771027313715,1.104763350433608
2017-01-20,1.0847200835266453,1.3255153247708447,1.0462079711410237,1.0714176251469743,1.106966611912264
2017-01-23,1.069314596257025,1.3272316163694182,1.0526173998957127,1.0720679846919252,1.1081949322436817
2017-01-24,1.1068071651112406,1.3289038705029381,1.0590879212683986,1.0727249448978233,1.1085965527753383
2017-01-25,1.1529479862297425,1.3305317830731274,1.065618707663735,1.0733913762804899,1.108433813053107
2017-01-26,1.1486868940062305,1.3321150524973886,1.0722088968223522,1.0740701784691176,1.1080733365252564
2017-01-27,1.1436693948791368,1.3336533797384003,1.0788575918334429,1.0747642776996553,1.107964887827048
2017-01-30,1.1088998908778174,1.3351464683335248,1.0855638611605152,1.0754766242565803,1.1086096966352443
2017-01-31,1.1037815374969118,1.3365940244240033,1.0923267386803706,1.076210189864903,1.1105203742731233
2017-02-01,1.1054960598116983,1.337995756783958,1.0991452237353472,1.0769679650343533,1.1141757578395948
2017-02-02,1.108773823060553,1.339351376849189,1.1060182811988684,1.0777529563577066,1.119974932440395
2017-02-03,1.150552697701733,1.3406605987457596,1.1129448415543204,1.078568183765289,1.128195161714742
2017-02-06,1.1382989058637043,1.3419231393183693,1.1199238009872947,1.079416677737754,1.138958404626214
2017-02-07,1.1396100111632463,1.34313871815852,1.1269540214912175,1.080301476479258,1.152210480035845
2017-02-08,1.1436189677522313,1.3443070576324607,1.1340343309863754,1.0812256230532347,1.1677157985520228
2017-02-09,1.1769008715098392,1.3454278829089112,1.141163523452361,1.0821921624829955,1.1850690219447602
2017-02-10,1.197651634231439,1.3465009219865705,1.1483403590739325,1.0832041388194464,1.2037232015848465
2017-02-13,1.2282861138265109,1.3475259057213897,1.1555635644003013,1.0842645921782423,1.2230320968815744
2017-02-14,1.2518103685279107,1.3485025678536307,1.162831832517832,1.0853765557487596,1.2423027060643248
2017-02-15,1.2812345970772512,1.34943064503468,1.1701438232361612,1.0865430527772906,1.2608527660781557
2017-02-16,1.2761162436963456,1.3503098768536435,1.1774981632877055,1.0877670935269164,1.2780672673068296
2017-02-17,1.2860503876967229,1.3511400058636915,1.18489344654055,1.089051672216543,1.29344799066742
2017-02-20,1.312940653119063,1.351920777608177,1.192328234224688,1.0903997639416305,1.306650738444092
2017-02-21,1.3219040749265103,1.3526519406465087,1.1998010551715905,1.0918143215791696,1.317506239244028
2017-02-22,1.315449402682611,1.3533332465797752,1.2073104060670572,1.0932982726794862,1.3260225230140725
2017-02-23,1.317945545464431,1.3539644500761308,1.2148547517173225,1.094854516347504,1.3323686782382493
2017-02-24,1.3268459333632463,1.3545453088959276,1.2224325253283617,1.0964859201161037,1.3368420706651438
2017-02-27,1.332922402155355,1.3550755839165982,1.230042128798359,1.0981953168142389,1.3398230578386106
2017-02-28,1.3175169148857344,1.3555550391572817,1.2376819330232647,1.0999855014325135,1.3417227317784988
2017-03-01,1.3990071519649698,1.3559834418031975,1.245350278215397,1.1018592279889179,1.3429300688518937
2017-03-02,1.363607308877332,1.356360562229757,1.2530454742350168,1.1038192063974643,1.3437649425306715
2017-03-03,1.3666329364916594,1.3566861740264118,1.2607658009347995,1.105868099342453,1.3444427356133362
2017-03-06,1.3469411434350749,1.3569600540202447,1.2685095085171392,1.1080085191611329,1.3450548466323191
2017-03-07,1.3294933575257828,1.3571819822992885,1.276274817904187,1.1102430247375255,1.3455673859433581
2017-03-08,1.3158528196978545,1.3573517422355792,1.2840599211205626,1.1125741184101798,1.3458380398609195
2017-03-09,1.320618183190421,1.357469120507934,1.2918629816886156,1.1150042428966487,1.345648731608752
2017-03-10,1.340108267739384,1.3575339071244628,1.2996821350361694,1.117535778237467,1.3447496225386146
2017-03-13,1.3423018477597712,1.3575458954447992,1.3075154889166325,1.1201710387624175,1.342908446973827
2017-03-14,1.322080569870679,1.357504882202052,1.3153611238413645,1.1229122700818641,1.3399583694050028
2017-03-15,1.3720286390705452,1.3574106675244846,1.3232170935242002,1.1257616461059505,1.335837614920817
2017-03-16,1.3622457764508844,1.357263054956901,1.3310814253380094,1.1287212660944153,1.3306150672496797
2017-03-17,1.3543539310901784,1.3570618514817547,1.3389521207831574,1.1317931517398039,1.324497756510388
2017-03-20,1.3423018477597712,1.3568068675399716,1.3468271559677736,1.1349792442868345,1.3178184709807015
2017-03-21,1.268047903391471,1.3564979170514784,1.3547044820996532,1.1382814016906384,1.3110043437386754
2017-03-22,1.2792175120010318,1.3561348174354426,1.3625820259896955,1.1417013958166262,1.304529858345311
2017-03-23,1.2729393347013018,1.3557173896302217,1.370457690566712,1.1452409096846632,1.2988599527914269
2017-03-24,1.2679470491376603,1.3552454581130144,1.37832935540347,1.148901534760251,1.2943904773407073
2017-03-27,1.2619210074724576,1.3547188509192143,1.3861948772538284,1.1526847682953711,1.2913939529590137
2017-03-28,1.3047336382151993,1.3541373996614674,1.3940520906007896,1.1565920107216308,1.2899782607028512
2017-03-29,1.311188310459099,1.3535009395484248,1.4018988082153263,1.1606245630983025,1.2900645702510647
2017-03-30,1.3286613099318427,1.3528093094031972,1.4097328217258234,1.164783624617858,1.2913886167094182
2017-03-31,1.3151972670480827,1.3520623516814967,1.4175519021979432,1.169070290171516,1.2935266035614377
2017-04-03,1.305414404428423,1.3512599124894797,1.4253538007247644,1.1734855479773203,1.2959438798312648
2017-04-04,1.308742594804183,1.350401841601275,1.4331362490270083,1.1780302772732176,1.2980614951674463
2017-04-05,1.290563615554762,1.3494879924762078,1.4408969600631707,1.1827052460775636,1.2993331658337173
2017-04-06,1.302010573362303,1.3485182222757022,1.4486336286493757,1.187511109019437,1.2993234316517228
2017-04-07,1.2970939284890204,1.3474923918798791,1.4563439320887612,1.1924484052411093,1.2977771045350817
2017-04-10,1.301178525768363,1.3464103659038322,1.4640255308102001,1.1975175563749674,1.294670635842268
2017-04-11,1.29265634132134,1.3452720127135864,1.4716760690161643,1.2027188645971159,1.2902377506728553
2017-04-12,1.2703423376656695,1.344077204441742,1.4792931753395229,1.2080525107598745,1.2849644528197937
2017-04-13,1.2300510632682014,1.3428258170027907,1.4868744635090745,1.2135185526052985,1.2795520010800214
2017-04-14,1.242695665339748,1.341517730108118,1.4944175330236011,1.2191169230618026,1.2748503001792582
2017-04-17,1.280629471554386,1.3401528272806695,1.5019199698342331,1.2248474286259232,1.2717678839958386
2017-04-18,1.2634338212796212,1.3387309958693057,1.5093793470349008,1.2307097478311795,1.2711678367633628
2017-04-19,1.2532979687716224,1.3372521270628168,1.5167932255606578,1.2367034298059358,1.27376119209669
2017-04-20,1.297850335392603,1.3357161159036197,1.5241591548936588,1.2428278929221142,1.2800102646930192
2017-04-21,1.279822637523898,1.3341228613011133,1.5314746737765392,1.2490824235365197,1.2900538425849848
2017-04-24,1.344016370074558,1.3324722660447141,1.5387373109330031,1.2554661748264995,1.3036642030405727
2017-04-25,1.3804751828272108,1.3307642368165518,1.5459445857953442,1.2619781657215616,1.320242688915902
2017-04-26,1.3775504094666928,1.3289986842038306,1.5530940092386967,1.2686172799325304,1.3388564274743504
2017-04-27,1.3808785998424542,1.3271755227108577,1.5601830843217497,1.2753822650797246,1.3583141453877097
2017-04-28,1.3693560013445545,1.3252946707707354,1.567209307033698,1.2822717319215902,1.3772744584649168
2017-05-01,1.3797692030505335,1.3233560507567101,1.5741701670471755,1.2892841536851163,1.3943760304721393
2017-05-02,1.3869298550711104,1.3213595889931882,1.5810631484769209,1.2964178654993221,1.408376087813788
2017-05-03,1.3792649317814796,1.3193052157664056,1.5878857306439205,1.303671063932979,1.4182823201165289
2017-05-04,1.3827696171014092,1.31719286533476,1.594635388844784,1.3110418066377028,1.4234634064013183
